DATA,CO_ID,CL_ID,CL_GENERO,CL_EC,CL_FHL,CL_SEG,PR_ID,PR_CAT,PR_NOME
2019-06-09,104044,223,F,3,0,B,18,ALIMENTOS,BROCOLIS
2019-06-09,104044,223,F,3,0,B,178,HIGIENE,LENCO UMEDECIDO
2019-06-09,104044,223,F,3,0,B,46,ALIMENTOS,MOLHO BARBECUE
2019-06-09,104044,223,F,3,0,B,70,BEBIDAS,REFRIGERANTE OUTROS
2019-06-09,104044,223,F,3,0,B,11,ALIMENTOS,AZEITE
2019-06-09,104111,842,M,5,2,B,69,BEBIDAS,REFRIGERANTE LIMaO
2019-06-09,104111,842,M,5,2,B,105,LIMPEZA,LUSTRA MOVEIS
2019-06-09,104111,842,M,5,2,B,165,ALIMENTOS,MOLHO BARBECUE
2019-06-09,104111,842,M,5,2,B,36,ALIMENTOS,LATA DE MILHO
2019-06-09,104111,842,M,5,2,B,196,HIGIENE,ESCOVA DE DENTE
2019-06-09,104111,842,M,5,2,B,155,ALIMENTOS,PATE
2019-06-09,104111,842,M,5,2,B,147,PET,RACAO SECA PARA GATOS
2019-06-09,104111,842,M,5,2,B,208,HIGIENE,CONDICIONADOR
2019-06-09,104111,842,M,5,2,B,74,HIGIENE,ENXAGUANTE BUCAL
2019-06-09,104111,842,M,5,2,B,83,HIGIENE,MODELADOR
2019-06-09,104111,842,M,5,2,B,136,ALIMENTOS,RICOTA
2019-06-09,104111,842,M,5,2,B,65,BEBIDAS,ENERGETICO
2019-06-09,104111,842,M,5,2,B,172,LIMPEZA,LUSTRA MOVEIS
2019-06-09,104111,842,M,5,2,B,152,ALIMENTOS,PRESUNTO COZIDO
2019-06-09,104111,842,M,5,2,B,41,ALIMENTOS,MACARRAO
2019-06-09,104111,842,M,5,2,B,66,BEBIDAS,REFRIGERANTE COLA
2019-06-09,104111,842,M,5,2,B,157,ALIMENTOS,PAPINHA INFANTIL
2019-06-09,104137,442,F,3,2,B,142,BEBIDAS,REFRIGERANTE LARANJA
2019-06-09,104137,442,F,3,2,B,224,ALIMENTOS,AZEITE
2019-06-09,104137,442,F,3,2,B,215,ALIMENTOS,CAFE
2019-06-09,104137,442,F,3,2,B,90,HIGIENE,SHAMPOO
2019-06-09,104137,442,F,3,2,B,161,ALIMENTOS,OVOS
2019-06-09,104137,442,F,3,2,B,163,ALIMENTOS,MORTADELA
2019-06-09,104137,442,F,3,2,B,17,ALIMENTOS,BISCOITO
2019-06-09,104137,442,F,3,2,B,55,ALIMENTOS,QUEIJO DE CABRA
2019-06-09,104137,442,F,3,2,B,153,ALIMENTOS,PRESUNTO COZIDO
2019-06-09,104137,442,F,3,2,B,123,LIMPEZA,TIRA MANCHA
2019-06-09,104137,442,F,3,2,B,113,LIMPEZA,TIRA MANCHA
2019-06-09,104137,442,F,3,2,B,16,ALIMENTOS,BIFE DE COXAO MOLE
2019-06-09,104137,442,F,3,2,B,27,ALIMENTOS,DANETTE
2019-06-09,104137,442,F,3,2,B,183,ALIMENTOS,KETCHUP
2019-06-09,104137,442,F,3,2,B,167,ALIMENTOS,MANGA
2019-06-09,104137,442,F,3,2,B,165,ALIMENTOS,MOLHO BARBECUE
2019-06-09,104137,442,F,3,2,B,78,HIGIENE,FRALDA
2019-06-09,104137,442,F,3,2,B,200,LIMPEZA,DETERGENTE
2019-06-09,104137,442,F,3,2,B,126,HIGIENE,TALCO
2019-06-09,104137,442,F,3,2,B,89,HIGIENE,SABONETE
2019-06-09,104137,442,F,3,2,B,46,ALIMENTOS,MOLHO BARBECUE
2019-06-09,104137,442,F,3,2,B,218,ALIMENTOS,BIFE DE COXAO MOLE
2019-06-09,104137,442,F,3,2,B,133,LIMPEZA,SABAO EM PO
2019-06-09,104137,442,F,3,2,B,174,LIMPEZA,LIMPADOR PERFUMADO
2019-06-09,104137,442,F,3,2,B,220,ALIMENTOS,BATATA
2019-06-09,104137,442,F,3,2,B,76,HIGIENE,FIO DENTAL
2019-06-09,104137,442,F,3,2,B,169,ALIMENTOS,MAMAO
2019-06-09,104137,442,F,3,2,B,146,PET,RACAO UMIDA PARA CAES
2019-06-09,104137,442,F,3,2,B,117,PET,RACAO SECA PARA GATOS
2019-06-09,104137,442,F,3,2,B,85,HIGIENE,PASTA DE DENTE
2019-06-09,104137,442,F,3,2,B,173,ALIMENTOS,LINGUICA
2019-06-09,104137,442,F,3,2,B,11,ALIMENTOS,AZEITE
2019-06-09,104137,442,F,3,2,B,157,ALIMENTOS,PAPINHA INFANTIL
2019-06-09,104137,442,F,3,2,B,213,ALIMENTOS,CENOURA
2019-06-09,104137,442,F,3,2,B,212,LIMPEZA,CERA
2019-06-09,104137,442,F,3,2,B,40,ALIMENTOS,LINGUICA
2019-06-09,104137,442,F,3,2,B,88,HIGIENE,REPELENTE
2019-06-09,104137,442,F,3,2,B,192,HIGIENE,FIXADOR
2019-06-09,104137,442,F,3,2,B,99,LIMPEZA,DESINFETANTE
2019-06-09,104137,442,F,3,2,B,51,ALIMENTOS,PAPINHA INFANTIL
2019-06-09,104137,442,F,3,2,B,184,ALIMENTOS,IOGURTE
2019-06-09,104137,442,F,3,2,B,37,ALIMENTOS,LEITE
2019-06-09,104137,442,F,3,2,B,228,LIMPEZA,AMACIANTE
2019-06-09,104137,442,F,3,2,B,47,ALIMENTOS,MORTADELA
2019-06-09,104137,442,F,3,2,B,29,ALIMENTOS,FEIJAO
2019-06-09,104137,442,F,3,2,B,145,PET,RACAO UMIDA PARA GATOS
2019-06-09,104137,442,F,3,2,B,105,LIMPEZA,LUSTRA MOVEIS
2019-06-09,104137,442,F,3,2,B,86,HIGIENE,PRESERVATIVO
2019-06-09,104137,442,F,3,2,B,32,ALIMENTOS,HAMBUGUER
2019-06-09,104137,442,F,3,2,B,221,ALIMENTOS,BANANA
2019-06-09,104153,157,M,1,1,C,114,LIMPEZA,VASSOURA
2019-06-09,104153,157,M,1,1,C,88,HIGIENE,REPELENTE
2019-06-09,104153,157,M,1,1,C,56,ALIMENTOS,QUEIJO MUSSARELA
2019-06-09,104153,157,M,1,1,C,8,ALIMENTOS,ARROZ
2019-06-09,104153,157,M,1,1,C,171,ALIMENTOS,MACARRAO
2019-06-09,104153,157,M,1,1,C,188,ALIMENTOS,HAMBUGUER
2019-06-09,104153,157,M,1,1,C,151,HIGIENE,PROTETOR SOLAR
2019-06-09,104153,157,M,1,1,C,204,HIGIENE,CREME
2019-06-09,104153,157,M,1,1,C,35,ALIMENTOS,LATA DE ERVILHA
2019-06-09,104153,157,M,1,1,C,214,ALIMENTOS,CEBOLA
2019-06-09,104153,157,M,1,1,C,127,ALIMENTOS,SNACKS
2019-06-09,104153,157,M,1,1,C,168,ALIMENTOS,MAMAO PAPAYA
2019-06-09,104153,157,M,1,1,C,60,ALIMENTOS,SALGADINHOS DE MILHO
2019-06-09,104153,157,M,1,1,C,209,ALIMENTOS,COGUMELOS
2019-06-09,104153,157,M,1,1,C,216,ALIMENTOS,BROCOLIS
2019-06-09,104153,157,M,1,1,C,195,ALIMENTOS,FEIJAO
2019-06-09,104153,157,M,1,1,C,67,BEBIDAS,REFRIGERANTE GUARANA
2019-06-09,104153,157,M,1,1,C,210,ACESSORIOS,CHUPETA
2019-06-09,104153,157,M,1,1,C,205,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2019-06-09,104153,157,M,1,1,C,82,HIGIENE,LENCO UMEDECIDO
2019-06-09,104153,157,M,1,1,C,220,ALIMENTOS,BATATA
2019-06-09,104153,157,M,1,1,C,140,BEBIDAS,REFRIGERANTE OUTROS
2019-06-09,104153,157,M,1,1,C,224,ALIMENTOS,AZEITE
2019-06-09,104153,157,M,1,1,C,193,HIGIENE,FIO DENTAL
2019-06-09,104153,157,M,1,1,C,212,LIMPEZA,CERA
2019-06-09,104153,157,M,1,1,C,225,ALIMENTOS,ATUM
2019-06-09,104153,157,M,1,1,C,59,ALIMENTOS,SALGADINHO
2019-06-09,104153,157,M,1,1,C,66,BEBIDAS,REFRIGERANTE COLA
2019-06-09,104153,157,M,1,1,C,13,ALIMENTOS,BANANA
2019-06-09,104238,60,F,2,3,B,174,LIMPEZA,LIMPADOR PERFUMADO
2019-06-09,104238,60,F,2,3,B,211,ALIMENTOS,CHA
2019-06-09,104238,60,F,2,3,B,139,LIMPEZA,REMOVEDOR
2019-06-09,104238,60,F,2,3,B,50,ALIMENTOS,PAO DE FORMA
2019-06-09,104238,60,F,2,3,B,191,HIGIENE,FRALDA
2019-06-09,104238,60,F,2,3,B,74,HIGIENE,ENXAGUANTE BUCAL
2019-06-09,104238,60,F,2,3,B,180,ALIMENTOS,LEITE
2019-06-09,104238,60,F,2,3,B,186,HIGIENE,HIDRATANTE
2019-06-09,104238,60,F,2,3,B,210,ACESSORIOS,CHUPETA
2019-06-09,104238,60,F,2,3,B,165,ALIMENTOS,MOLHO BARBECUE
2019-06-09,104238,60,F,2,3,B,208,HIGIENE,CONDICIONADOR
2019-06-09,104238,60,F,2,3,B,169,ALIMENTOS,MAMAO
2019-06-09,104238,60,F,2,3,B,110,LIMPEZA,SABAO
2019-06-09,104238,60,F,2,3,B,59,ALIMENTOS,SALGADINHO
2019-06-09,104238,60,F,2,3,B,199,ALIMENTOS,DOCE
2019-06-09,104238,60,F,2,3,B,93,LIMPEZA,AGUA SANITARIA
2019-06-09,104238,60,F,2,3,B,24,ALIMENTOS,COPA SUINA
2019-06-09,104238,60,F,2,3,B,173,ALIMENTOS,LINGUICA
2019-06-09,104238,60,F,2,3,B,114,LIMPEZA,VASSOURA
2019-06-09,104238,60,F,2,3,B,81,HIGIENE,HIDRATANTE
2019-06-09,104238,60,F,2,3,B,226,ALIMENTOS,ARROZ INTEGRAL
2019-06-09,104238,60,F,2,3,B,41,ALIMENTOS,MACARRAO
2019-06-09,104238,60,F,2,3,B,56,ALIMENTOS,QUEIJO MUSSARELA
2019-06-09,104238,60,F,2,3,B,73,HIGIENE,CREME
2019-06-09,104238,60,F,2,3,B,166,HIGIENE,MODELADOR
2019-06-09,104238,60,F,2,3,B,8,ALIMENTOS,ARROZ
2019-06-09,104238,60,F,2,3,B,132,HIGIENE,SABONETE
2019-06-09,104238,60,F,2,3,B,70,BEBIDAS,REFRIGERANTE OUTROS
2019-06-09,104238,60,F,2,3,B,99,LIMPEZA,DESINFETANTE
2019-06-09,104238,60,F,2,3,B,117,PET,RACAO SECA PARA GATOS
2019-06-09,104238,60,F,2,3,B,90,HIGIENE,SHAMPOO
2019-06-09,104238,60,F,2,3,B,17,ALIMENTOS,BISCOITO
2019-06-09,104238,60,F,2,3,B,2,ACESSORIOS,MORDEDOR
2019-06-09,104238,60,F,2,3,B,102,LIMPEZA,LIMPA VIDROS
2019-06-09,104238,60,F,2,3,B,190,HIGIENE,GEL
2019-06-09,104238,60,F,2,3,B,66,BEBIDAS,REFRIGERANTE COLA
2019-06-09,104238,60,F,2,3,B,3,ALIMENTOS,ABACATE
2019-06-09,104238,60,F,2,3,B,164,ACESSORIOS,MORDEDOR
2019-06-09,104238,60,F,2,3,B,95,LIMPEZA,AMACIANTE
2019-06-09,104238,60,F,2,3,B,133,LIMPEZA,SABAO EM PO
2019-06-09,104238,60,F,2,3,B,54,ALIMENTOS,PRESUNTO COZIDO
2019-06-09,104238,60,F,2,3,B,209,ALIMENTOS,COGUMELOS
2019-06-09,104238,60,F,2,3,B,51,ALIMENTOS,PAPINHA INFANTIL
2019-06-09,104238,60,F,2,3,B,37,ALIMENTOS,LEITE
2019-06-09,104238,60,F,2,3,B,212,LIMPEZA,CERA
2019-06-09,104238,60,F,2,3,B,72,HIGIENE,CONDICIONADOR
2019-06-09,104238,60,F,2,3,B,182,ALIMENTOS,LATA DE ERVILHA
2019-06-09,104238,60,F,2,3,B,83,HIGIENE,MODELADOR
2019-06-09,104238,60,F,2,3,B,147,PET,RACAO SECA PARA GATOS
2019-06-09,104238,60,F,2,3,B,29,ALIMENTOS,FEIJAO
2019-06-09,104238,60,F,2,3,B,207,ALIMENTOS,COPA SUINA
2019-06-09,104238,60,F,2,3,B,128,HIGIENE,SHAMPOO
2019-06-09,104238,60,F,2,3,B,82,HIGIENE,LENCO UMEDECIDO
2019-06-09,104238,60,F,2,3,B,113,LIMPEZA,TIRA MANCHA
2019-06-09,104238,60,F,2,3,B,214,ALIMENTOS,CEBOLA
2019-06-09,104238,60,F,2,3,B,176,LIMPEZA,LIMPA VIDROS
2019-06-09,104238,60,F,2,3,B,154,HIGIENE,PRESERVATIVO
2019-06-09,104238,60,F,2,3,B,187,HIGIENE,HASTES FLEXIVEIS
2019-06-09,104238,60,F,2,3,B,23,ALIMENTOS,COGUMELOS
2019-06-09,104238,60,F,2,3,B,6,ALIMENTOS,ALHO
2019-06-09,104238,60,F,2,3,B,20,ALIMENTOS,CEBOLA
2019-06-09,104238,60,F,2,3,B,192,HIGIENE,FIXADOR
2019-06-09,104238,60,F,2,3,B,107,#N/D,#N/D
2019-06-09,104238,60,F,2,3,B,197,HIGIENE,ENXAGUANTE BUCAL
2019-06-09,104238,60,F,2,3,B,5,ALIMENTOS,ACHOCOLATADO
2019-06-09,104238,60,F,2,3,B,221,ALIMENTOS,BANANA
2019-06-09,104238,60,F,2,3,B,126,HIGIENE,TALCO
2019-06-09,104311,242,F,4,0,B,5,ALIMENTOS,ACHOCOLATADO
2019-06-09,104311,242,F,4,0,B,3,ALIMENTOS,ABACATE
2019-06-09,104311,242,F,4,0,B,19,ALIMENTOS,CAFE
2019-06-09,104311,242,F,4,0,B,95,LIMPEZA,AMACIANTE
2019-06-09,104311,242,F,4,0,B,167,ALIMENTOS,MANGA
2019-06-09,104311,242,F,4,0,B,11,ALIMENTOS,AZEITE
2019-06-09,104311,242,F,4,0,B,175,LIMPEZA,LIMPADOR MULTIUSO
2019-06-09,104311,242,F,4,0,B,61,ALIMENTOS,SARDINHA
2019-06-09,104311,242,F,4,0,B,174,LIMPEZA,LIMPADOR PERFUMADO
2019-06-09,104311,242,F,4,0,B,107,#N/D,#N/D
2019-06-09,104311,242,F,4,0,B,47,ALIMENTOS,MORTADELA
2019-06-09,104311,242,F,4,0,B,25,ALIMENTOS,CORACAO DE FRANGO
2019-06-09,104311,242,F,4,0,B,1,ACESSORIOS,CHUPETA
2019-06-09,104311,242,F,4,0,B,157,ALIMENTOS,PAPINHA INFANTIL
2019-06-09,104311,242,F,4,0,B,223,ALIMENTOS,AZEITONA
2019-06-09,104311,242,F,4,0,B,182,ALIMENTOS,LATA DE ERVILHA
2019-06-09,104311,242,F,4,0,B,50,ALIMENTOS,PAO DE FORMA
2019-06-09,104311,242,F,4,0,B,108,LIMPEZA,REMOVEDOR
2019-06-09,104311,242,F,4,0,B,128,HIGIENE,SHAMPOO
2019-06-09,104311,242,F,4,0,B,100,LIMPEZA,DETERGENTE
2019-06-09,104311,242,F,4,0,B,183,ALIMENTOS,KETCHUP
2019-06-09,104311,242,F,4,0,B,204,HIGIENE,CREME
2019-06-09,104311,242,F,4,0,B,139,LIMPEZA,REMOVEDOR
2019-06-09,104311,242,F,4,0,B,203,ALIMENTOS,DANETTE
2019-06-09,104311,242,F,4,0,B,21,ALIMENTOS,CENOURA
2019-06-09,104311,242,F,4,0,B,7,ALIMENTOS,ALMONDEGA
2019-06-09,104311,242,F,4,0,B,114,LIMPEZA,VASSOURA
2019-06-09,104311,242,F,4,0,B,172,LIMPEZA,LUSTRA MOVEIS
2019-06-09,104311,242,F,4,0,B,165,ALIMENTOS,MOLHO BARBECUE
2019-06-09,104311,242,F,4,0,B,188,ALIMENTOS,HAMBUGUER
2019-06-09,104311,242,F,4,0,B,215,ALIMENTOS,CAFE
2019-06-09,104311,242,F,4,0,B,6,ALIMENTOS,ALHO
2019-06-09,104311,242,F,4,0,B,86,HIGIENE,PRESERVATIVO
2019-06-09,104311,242,F,4,0,B,152,ALIMENTOS,PRESUNTO COZIDO
2019-06-09,104311,242,F,4,0,B,52,ALIMENTOS,PATE
2019-06-09,104311,242,F,4,0,B,220,ALIMENTOS,BATATA
2019-06-09,104311,242,F,4,0,B,99,LIMPEZA,DESINFETANTE
2019-06-09,104311,242,F,4,0,B,38,ALIMENTOS,LEITE CONDENSADO
2019-06-09,104311,242,F,4,0,B,216,ALIMENTOS,BROCOLIS
2019-06-09,104311,242,F,4,0,B,85,HIGIENE,PASTA DE DENTE
2019-06-09,104311,242,F,4,0,B,186,HIGIENE,HIDRATANTE
2019-06-09,104311,242,F,4,0,B,104,LIMPEZA,LIMPADOR PERFUMADO
2019-06-09,104311,242,F,4,0,B,170,ALIMENTOS,MACARRAO INSTANTANEO
2019-06-09,104311,242,F,4,0,B,44,ALIMENTOS,MAMAO
2019-06-09,104311,242,F,4,0,B,17,ALIMENTOS,BISCOITO
2019-06-09,104311,242,F,4,0,B,36,ALIMENTOS,LATA DE MILHO
2019-06-09,104311,242,F,4,0,B,97,LIMPEZA,CERA
2019-06-09,104311,242,F,4,0,B,53,ALIMENTOS,PRESUNTO COZIDO
2019-06-09,104311,242,F,4,0,B,20,ALIMENTOS,CEBOLA
2019-06-09,104311,242,F,4,0,B,121,ALIMENTOS,UVA
2019-06-09,104311,242,F,4,0,B,105,LIMPEZA,LUSTRA MOVEIS
2019-06-09,104311,242,F,4,0,B,75,HIGIENE,ESCOVA DE DENTE
2019-06-09,104311,242,F,4,0,B,98,LIMPEZA,DESENGORDURANTE
2019-06-09,104311,242,F,4,0,B,35,ALIMENTOS,LATA DE ERVILHA
2019-06-09,104311,242,F,4,0,B,163,ALIMENTOS,MORTADELA
2019-06-09,104311,242,F,4,0,B,29,ALIMENTOS,FEIJAO
2019-06-09,104311,242,F,4,0,B,125,HIGIENE,TINTURAS
2019-06-09,104311,242,F,4,0,B,116,PET,RACAO SECA PARA CAES
2019-06-09,104311,242,F,4,0,B,94,LIMPEZA,ALCOOL
2019-06-10,104314,777,F,1,0,B,98,LIMPEZA,DESENGORDURANTE
2019-06-10,104314,777,F,1,0,B,36,ALIMENTOS,LATA DE MILHO
2019-06-10,104314,777,F,1,0,B,14,ALIMENTOS,BATATA
2019-06-10,104314,777,F,1,0,B,173,ALIMENTOS,LINGUICA
2019-06-10,104314,777,F,1,0,B,89,HIGIENE,SABONETE
2019-06-10,104314,777,F,1,0,B,123,LIMPEZA,TIRA MANCHA
2019-06-10,104314,777,F,1,0,B,94,LIMPEZA,ALCOOL
2019-06-10,104314,777,F,1,0,B,119,PET,RACAO UMIDA PARA GATOS
2019-06-10,104314,777,F,1,0,B,214,ALIMENTOS,CEBOLA
2019-06-10,104314,777,F,1,0,B,144,BEBIDAS,REFRIGERANTE COLA
2019-06-10,104314,777,F,1,0,B,32,ALIMENTOS,HAMBUGUER
2019-06-10,104314,777,F,1,0,B,121,ALIMENTOS,UVA
2019-06-10,104314,777,F,1,0,B,129,ALIMENTOS,SARDINHA
2019-06-10,104314,777,F,1,0,B,11,ALIMENTOS,AZEITE
2019-06-10,104314,777,F,1,0,B,58,ALIMENTOS,RICOTA
2019-06-10,104314,777,F,1,0,B,77,HIGIENE,FIXADOR
2019-06-10,104314,777,F,1,0,B,209,ALIMENTOS,COGUMELOS
2019-06-10,104314,777,F,1,0,B,207,ALIMENTOS,COPA SUINA
2019-06-10,104314,777,F,1,0,B,48,ALIMENTOS,OVOS
2019-06-10,104314,777,F,1,0,B,35,ALIMENTOS,LATA DE ERVILHA
2019-06-10,104314,777,F,1,0,B,157,ALIMENTOS,PAPINHA INFANTIL
2019-06-10,104314,777,F,1,0,B,38,ALIMENTOS,LEITE CONDENSADO
2019-06-10,104314,777,F,1,0,B,210,ACESSORIOS,CHUPETA
2019-06-10,104314,777,F,1,0,B,179,ALIMENTOS,LEITE CONDENSADO
2019-06-10,104314,777,F,1,0,B,178,HIGIENE,LENCO UMEDECIDO
2019-06-10,104314,777,F,1,0,B,51,ALIMENTOS,PAPINHA INFANTIL
2019-06-10,104314,777,F,1,0,B,8,ALIMENTOS,ARROZ
2019-06-10,104314,777,F,1,0,B,192,HIGIENE,FIXADOR
2019-06-10,104314,777,F,1,0,B,150,ALIMENTOS,QUEIJO DE CABRA
2019-06-10,104314,777,F,1,0,B,162,LIMPEZA,ODORIZADOR
2019-06-10,104314,777,F,1,0,B,104,LIMPEZA,LIMPADOR PERFUMADO
2019-06-10,104314,777,F,1,0,B,43,ALIMENTOS,MAMAO PAPAYA
2019-06-10,104314,777,F,1,0,B,5,ALIMENTOS,ACHOCOLATADO
2019-06-10,104314,777,F,1,0,B,136,ALIMENTOS,RICOTA
2019-06-10,104314,777,F,1,0,B,20,ALIMENTOS,CEBOLA
2019-06-10,104314,777,F,1,0,B,153,ALIMENTOS,PRESUNTO COZIDO
2019-06-10,104314,777,F,1,0,B,158,HIGIENE,PAPEL HIGIENICO
2019-06-10,104314,777,F,1,0,B,116,PET,RACAO SECA PARA CAES
2019-06-10,104314,777,F,1,0,B,199,ALIMENTOS,DOCE
2019-06-10,104314,777,F,1,0,B,7,ALIMENTOS,ALMONDEGA
2019-06-10,104314,777,F,1,0,B,166,HIGIENE,MODELADOR
2019-06-10,104314,777,F,1,0,B,68,BEBIDAS,REFRIGERANTE LARANJA
2019-06-10,104314,777,F,1,0,B,31,ALIMENTOS,GRANOLA
2019-06-10,104314,777,F,1,0,B,193,HIGIENE,FIO DENTAL
2019-06-10,104314,777,F,1,0,B,206,ALIMENTOS,CORACAO DE FRANGO
2019-06-10,104314,777,F,1,0,B,97,LIMPEZA,CERA
2019-06-10,104314,777,F,1,0,B,9,ALIMENTOS,ARROZ INTEGRAL
2019-06-10,104314,777,F,1,0,B,86,HIGIENE,PRESERVATIVO
2019-06-10,104314,777,F,1,0,B,60,ALIMENTOS,SALGADINHOS DE MILHO
2019-06-10,104314,777,F,1,0,B,139,LIMPEZA,REMOVEDOR
2019-06-10,104314,777,F,1,0,B,112,LIMPEZA,TIRA LIMO
2019-06-10,104314,777,F,1,0,B,59,ALIMENTOS,SALGADINHO
2019-06-10,104314,777,F,1,0,B,33,ALIMENTOS,IOGURTE
2019-06-10,104314,777,F,1,0,B,143,BEBIDAS,REFRIGERANTE GUARANA
2019-06-10,104314,777,F,1,0,B,159,ALIMENTOS,PAO DE FORMA
2019-06-10,104327,336,F,1,0,C,194,ALIMENTOS,FILE DE PEIXE
2019-06-10,104327,336,F,1,0,C,103,LIMPEZA,LIMPADOR MULTIUSO
2019-06-10,104327,336,F,1,0,C,65,BEBIDAS,ENERGETICO
2019-06-10,104327,336,F,1,0,C,122,ALIMENTOS,TOMATE
2019-06-10,104327,336,F,1,0,C,114,LIMPEZA,VASSOURA
2019-06-10,104327,336,F,1,0,C,146,PET,RACAO UMIDA PARA CAES
2019-06-10,104327,336,F,1,0,C,126,HIGIENE,TALCO
2019-06-10,104327,336,F,1,0,C,118,PET,RACAO UMIDA PARA CAES
2019-06-10,104327,336,F,1,0,C,101,LIMPEZA,INSETICIDA
2019-06-10,104327,336,F,1,0,C,87,HIGIENE,PROTETOR SOLAR
2019-06-10,104327,336,F,1,0,C,198,BEBIDAS,ENERGETICO
2019-06-10,104327,336,F,1,0,C,42,ALIMENTOS,MACARRAO INSTANTANEO
2019-06-10,104327,336,F,1,0,C,193,HIGIENE,FIO DENTAL
2019-06-10,104327,336,F,1,0,C,54,ALIMENTOS,PRESUNTO COZIDO
2019-06-10,104327,336,F,1,0,C,150,ALIMENTOS,QUEIJO DE CABRA
2019-06-10,104327,336,F,1,0,C,102,LIMPEZA,LIMPA VIDROS
2019-06-10,104327,336,F,1,0,C,39,ALIMENTOS,LIMAO
2019-06-10,104327,336,F,1,0,C,58,ALIMENTOS,RICOTA
2019-06-10,104327,336,F,1,0,C,43,ALIMENTOS,MAMAO PAPAYA
2019-06-10,104327,336,F,1,0,C,6,ALIMENTOS,ALHO
2019-06-10,104327,336,F,1,0,C,4,ALIMENTOS,ABACAXI
2019-06-10,104327,336,F,1,0,C,45,ALIMENTOS,MANGA
2019-06-10,104327,336,F,1,0,C,31,ALIMENTOS,GRANOLA
2019-06-10,104327,336,F,1,0,C,18,ALIMENTOS,BROCOLIS
2019-06-10,104327,336,F,1,0,C,96,LIMPEZA,BALDE
2019-06-10,104327,336,F,1,0,C,129,ALIMENTOS,SARDINHA
2019-06-10,104327,336,F,1,0,C,132,HIGIENE,SABONETE
2019-06-10,104327,336,F,1,0,C,88,HIGIENE,REPELENTE
2019-06-10,104327,336,F,1,0,C,195,ALIMENTOS,FEIJAO
2019-06-10,104327,336,F,1,0,C,109,LIMPEZA,RODO
2019-06-10,104327,336,F,1,0,C,50,ALIMENTOS,PAO DE FORMA
2019-06-10,104327,336,F,1,0,C,68,BEBIDAS,REFRIGERANTE LARANJA
2019-06-10,104327,336,F,1,0,C,131,ALIMENTOS,SALGADINHO
2019-06-10,104327,336,F,1,0,C,32,ALIMENTOS,HAMBUGUER
2019-06-10,104327,336,F,1,0,C,100,LIMPEZA,DETERGENTE
2019-06-10,104327,336,F,1,0,C,225,ALIMENTOS,ATUM
2019-06-10,104327,336,F,1,0,C,161,ALIMENTOS,OVOS
2019-06-10,104327,336,F,1,0,C,186,HIGIENE,HIDRATANTE
2019-06-10,104327,336,F,1,0,C,99,LIMPEZA,DESINFETANTE
2019-06-10,104327,336,F,1,0,C,202,LIMPEZA,DESENGORDURANTE
2019-06-10,104327,336,F,1,0,C,136,ALIMENTOS,RICOTA
2019-06-10,104327,336,F,1,0,C,160,ALIMENTOS,PALMITO
2019-06-10,104327,336,F,1,0,C,112,LIMPEZA,TIRA LIMO
2019-06-10,104327,336,F,1,0,C,169,ALIMENTOS,MAMAO
2019-06-10,104327,336,F,1,0,C,79,HIGIENE,GEL
2019-06-10,104327,336,F,1,0,C,209,ALIMENTOS,COGUMELOS
2019-06-10,104327,336,F,1,0,C,167,ALIMENTOS,MANGA
2019-06-10,104327,336,F,1,0,C,2,ACESSORIOS,MORDEDOR
2019-06-10,104327,336,F,1,0,C,76,HIGIENE,FIO DENTAL
2019-06-10,104327,336,F,1,0,C,91,HIGIENE,TALCO
2019-06-10,104327,336,F,1,0,C,67,BEBIDAS,REFRIGERANTE GUARANA
2019-06-10,104327,336,F,1,0,C,178,HIGIENE,LENCO UMEDECIDO
2019-06-10,104327,336,F,1,0,C,115,PET,ALIMENTO PARA PASSARO
2019-06-10,104327,336,F,1,0,C,163,ALIMENTOS,MORTADELA
2019-06-10,104327,336,F,1,0,C,26,ALIMENTOS,COXA E SOBRECOXA DE FRANGO
2019-06-10,104327,336,F,1,0,C,28,ALIMENTOS,DOCE
2019-06-10,104327,336,F,1,0,C,151,HIGIENE,PROTETOR SOLAR
2019-06-10,104327,336,F,1,0,C,120,LIMPEZA,VASSOURA
2019-06-10,104327,336,F,1,0,C,49,ALIMENTOS,PALMITO
2019-06-10,104327,336,F,1,0,C,51,ALIMENTOS,PAPINHA INFANTIL
2019-06-10,104327,336,F,1,0,C,36,ALIMENTOS,LATA DE MILHO
2019-06-10,104327,336,F,1,0,C,210,ACESSORIOS,CHUPETA
2019-06-10,104327,336,F,1,0,C,94,LIMPEZA,ALCOOL
2019-06-10,104327,336,F,1,0,C,107,#N/D,#N/D
2019-06-10,104327,336,F,1,0,C,8,ALIMENTOS,ARROZ
2019-06-10,104345,532,F,2,3,B,11,ALIMENTOS,AZEITE
2019-06-10,104345,532,F,2,3,B,210,ACESSORIOS,CHUPETA
2019-06-10,104345,532,F,2,3,B,56,ALIMENTOS,QUEIJO MUSSARELA
2019-06-10,104345,532,F,2,3,B,203,ALIMENTOS,DANETTE
2019-06-10,104345,532,F,2,3,B,175,LIMPEZA,LIMPADOR MULTIUSO
2019-06-10,104345,532,F,2,3,B,155,ALIMENTOS,PATE
2019-06-10,104345,532,F,2,3,B,115,PET,ALIMENTO PARA PASSARO
